Table/View Name,Column Name,Data Type
ResourceHeaderMaster,BoschEmailID,nvarchar
ResourceHeaderMaster,DateofBirth,date
ResourceHeaderMaster,Gender,nvarchar
ResourceHeaderMaster,Nationality,nvarchar
ResourceHeaderMaster,OfficialEmailId,nvarchar
ResourceHeaderMaster,PersonalEmailId,nvarchar
ResourceHeaderMaster,PrimaryContactCode,char
ResourceHeaderMaster,PrimaryContactNumber,varchar
ResourceHeaderMaster,AlternateContactCode,char
ResourceHeaderMaster,AlternateContactNumber,varchar
ResourceHeaderMaster,EmergencyContactName,nvarchar
ResourceHeaderMaster,EmergencyContactCode,char
ResourceHeaderMaster,EmergencyNumber,varchar
ResourceHeaderMaster,IdentityType,varchar
ResourceHeaderMaster,IdNumber,varchar
ResourceHeaderMaster,TotalExperienceYear,nvarchar
ResourceHeaderMaster,TotalExperienceMonth,nvarchar
ResourceHeaderMaster,RelevantExperienceYear,nvarchar
ResourceHeaderMaster,RelevantExperienceMonth,nvarchar
ResourceHeaderMaster,IsPreviouslyWorkedinBGSW,bit
ResourceHeaderMaster,BoschEmployeeNumber,nvarchar
ResourceHeaderMaster,LWDatBGSW,date
ResourceHeaderMaster,OnboardingRequestId,varchar
ResourceHeaderMaster,CompanyCode,nvarchar
ResourceHeaderMaster,DateOfJoining,datetime2
ResourceHeaderMaster,ContractEndDate,datetime2
ResourceHeaderMaster,LastWorkingDay,datetime2
ResourceHeaderMaster,Status,int
ResourceHeaderMaster,CreatedOn,datetimeoffset
ResourceHeaderMaster,CreatedBy,nvarchar
ResourceHeaderMaster,IsDeleted,bit
ResourceHeaderMaster,IsActive,bit
ResourceHeaderMaster,CompanyId,uniqueidentifier
ResourceHeaderMaster,ModifiedBy,nvarchar
ResourceHeaderMaster,ModifiedOn,datetimeoffset
ResourceHeaderMaster,ExitReasonId,int
ResourceHeaderMaster,IsAccessCardReturned,bit
ResourceHeaderMaster,IsAssetReturned,bit
ResourceHeaderMaster,IsAccessCardIssued,bit
ResourceHeaderMaster,VendorId,int
ResourceNtidDeactivate,Id,uniqueidentifier
ResourceNtidDeactivate,ResourceDbId,uniqueidentifier
ResourceNtidDeactivate,NtidDeactivateDt,date
ResourceNtidDeactivate,NtidDeleteDt,date
ResourceNtidDeactivate,Remark,nvarchar
ResourceNtidDeactivate,CreatedBy,nvarchar
ResourceNtidDeactivate,CreatedDate,date
ResourceOrgData,Id,uniqueidentifier
ResourceOrgData,EmployeeNumber,bigint
ResourceOrgData,GroupId,bigint
ResourceOrgData,BuId,bigint
ResourceOrgData,SectionId,bigint
ResourceOrgData,DepartmentId,bigint
ResourceOrgData,ValidityStart,datetime
ResourceOrgData,ValidityEnd,datetime
ResourceOrgData,IsDeleted,bit
ResourceOrgData,CreatedOn,datetimeoffset
ResourceOrgData,CreatedBy,nvarchar
ResourceOrgData,ModifiedOn,datetimeoffset
ResourceOrgData,ModifiedBy,nvarchar
ResourceOrgData,Version,timestamp
ResourceOrgDataBackup,Employee_No,int
ResourceOrgDataBackup,Employee_Name,nvarchar
ResourceOrgDataBackup,NT_ID,nvarchar
ResourceOrgDataBackup,Company,varchar
ResourceOrgDataBackup,Group,nvarchar
ResourceOrgDataBackup,Department,nvarchar
ResourceOrgDataBackup,Section,nvarchar
ResourceOrgDataBackup,BU,nvarchar
ResourceOrgDataBackup,Validity_Start,date
ResourceOrgDataBackup,Validity_End,date
ResourceRetain,Id,uniqueidentifier
ResourceRetain,ResourceDbId,uniqueidentifier
ResourceRetain,Remark,nvarchar
ResourceRetain,CreatedBy,nvarchar
ResourceRetain,CreatedDate,datetimeoffset
ResourceSAPidm,Id,uniqueidentifier
ResourceSAPidm,ResourceDbId,uniqueidentifier
ResourceSAPidm,Remark,nvarchar
ResourceSAPidm,CreatedBy,varchar
ResourceSAPidm,CreatedDate,date
ResourceSAPidm,IsDeleted,bit
ResourceStatusMaster,Id,int
ResourceStatusMaster,StatusDescription,nvarchar
ResourceStatusMaster,CreatedOn,datetimeoffset
ResourceStatusMaster,CreatedBy,nvarchar
ResourceStatusMaster,ModifiedOn,datetimeoffset
ResourceStatusMaster,ModifiedBy,nvarchar
ResourceStatusMaster,IsDeleted,bit
ResourceStatusMaster,Version,timestamp
ResourceTransport,Id,uniqueidentifier
ResourceTransport,ResourceDbId,uniqueidentifier
ResourceTransport,Remark,nvarchar
ResourceTransport,CreatedBy,varchar
ResourceTransport,CreatedDate,date
ResourceTransport,IsDeleted,bit
SOWJD,Id,uniqueidentifier
SOWJD,CompanyId,uniqueidentifier
SOWJD,CurrentYear,int
SOWJD,SowJdNumber,varchar
SOWJD,SowJdTypeId,uniqueidentifier
SOWJD,Description,varchar
SOWJD,CustomerTypeId,uniqueidentifier
SOWJD,CustomerName,varchar
SOWJD,WbsId,uniqueidentifier
SOWJD,InternalResourceCheckdone,smallint
SOWJD,IsCustomerApprovalAvailable,smallint
SOWJD,IsprojectGDPRRelevant,smallint
SOWJD,IsStandardGPAIsSufficient,smallint
SOWJD,C2PAgreement,smallint
SOWJD,IsResourceAugmentationNeedExtensionOfC2P,smallint
SOWJD,C2PDocumentPrepared,smallint
SOWJD,OutSourcingTypeId,uniqueidentifier
SOWJD,StartDate,datetime
SOWJD,EndDate,datetime
SOWJD,PlantId,uniqueidentifier
SOWJD,BudgetCodeId,uniqueidentifier
SOWJD,MaterialGroupId,uniqueidentifier
SOWJD,FundId,uniqueidentifier
SOWJD,FundCenterId,uniqueidentifier
SOWJD,ProjectedPoValue,decimal
SOWJD,Status,int
SOWJD,CurrencyTypeId,uniqueidentifier
SOWJD,Group,varchar
SOWJD,Section,varchar
SOWJD,Department,varchar
SOWJD,CreatedBy,nvarchar
SOWJD,ModifiedBy,varchar
SOWJD,CreatedOn,datetime
SOWJD,ModifiedOn,datetime
SOWJD,Id_Identity,int
SOWJD,remarks,varchar
SOWJD,DH,varchar
SOWJD,SecSpoc,varchar
SOWJD,CostCenter,uniqueidentifier
SOWJD,DMRemarks,varchar
SOWJD,LocationModeId,int
SOWJD,RecordOwner,varchar
SOWJD,BUSpoc,nvarchar
SOWJD,BuHot,nvarchar
SOWJD,groupId,int
SOWJD,SowjdReference,uniqueidentifier
SOWJD,L1DeligationCount,int
SOWJD,L2DeligationCount,int
SOWJD,isRepeatOutsourcing,nvarchar
SOWJD_ChangeManagement,Id,uniqueidentifier
SOWJD_ChangeManagement,SoW_JD_ID,uniqueidentifier
SOWJD_ChangeManagement,SoWJD_CR_Number,nvarchar
SOWJD_ChangeManagement,SelectedChangeTypeId,int
SOWJD_ChangeManagement,BillingMonthId,uniqueidentifier
SOWJD_ChangeManagement,EffectiveDate,date
SOWJD_ChangeManagement,GroupId,bigint
SOWJD_ChangeManagement,CostCenterId,uniqueidentifier
SOWJD_ChangeManagement,ProjectEndDate,date
SOWJD_ChangeManagement,SoWCrStatusId,int
SOWJD_ChangeManagement,FirstLevelDelegateCount,int
SOWJD_ChangeManagement,SecondLevelDelegateCount,int
SOWJD_ChangeManagement,FirstLevelApproval,bigint
SOWJD_ChangeManagement,SecondLevelApproval,bigint
SOWJD_ChangeManagement,RecordOwner,bigint
SOWJD_ChangeManagement,IsSecondLevelApprovalRequired,bit
SOWJD_ChangeManagement,CreatedOn,datetimeoffset
SOWJD_ChangeManagement,CreatedBy,nvarchar
SOWJD_ChangeManagement,ModifiedOn,datetimeoffset
SOWJD_ChangeManagement,ModifiedBy,nvarchar
SOWJD_ChangeManagement,IsDeleted,bit
SOWJD_ChangeManagement,Version,timestamp
SOWJD_ChangeManagement,IsDataUpdatedToParentTable,int
SOWJD_ChangeManagement_History,Id,uniqueidentifier
SOWJD_ChangeManagement_History,SowJdId,uniqueidentifier
SOWJD_ChangeManagement_History,SowJdCrId,uniqueidentifier
SOWJD_ChangeManagement_History,CompanyId,uniqueidentifier
SOWJD_ChangeManagement_History,CurrentYear,int
SOWJD_ChangeManagement_History,SowJdNumber,varchar
SOWJD_ChangeManagement_History,SowJdTypeId,uniqueidentifier
SOWJD_ChangeManagement_History,Description,varchar
SOWJD_ChangeManagement_History,CustomerTypeId,uniqueidentifier
SOWJD_ChangeManagement_History,CustomerName,varchar
SOWJD_ChangeManagement_History,WbsId,uniqueidentifier
SOWJD_ChangeManagement_History,StartDate,datetime
SOWJD_ChangeManagement_History,EndDate,datetime
SOWJD_ChangeManagement_History,PlantId,uniqueidentifier
SOWJD_ChangeManagement_History,BudgetCodeId,uniqueidentifier
SOWJD_ChangeManagement_History,MaterialGroupId,uniqueidentifier
SOWJD_ChangeManagement_History,FundId,uniqueidentifier
SOWJD_ChangeManagement_History,FundCenterId,uniqueidentifier
SOWJD_ChangeManagement_History,Status,int
SOWJD_ChangeManagement_History,CurrencyTypeId,uniqueidentifier
SOWJD_ChangeManagement_History,CostCenter,uniqueidentifier
SOWJD_ChangeManagement_History,LocationModeId,int
SOWJD_ChangeManagement_History,RecordOwner,varchar
SOWJD_ChangeManagement_History,groupId,int
SOWJD_ChangeManagement_History,CreatedBy,nvarchar
SOWJD_ChangeManagement_History,ModifiedBy,varchar
SOWJD_ChangeManagement_History,CreatedOn,datetime
SOWJD_ChangeManagement_History,ModifiedOn,datetime
SOWJD_ChangeManagement_History,DH,nvarchar
SOWJD_ChangeManagement_History,SecSpoc,nvarchar
SOWJD_ChangeManagement_History,Remark,nvarchar
SOWJD_ChangeManagement_History,UpdatedOn,date
SOWJD_ChangeManagement_History,OutSourcingTypeId,uniqueidentifier
SOWJD_ChangeManagement_Remarks,Id,uniqueidentifier
SOWJD_ChangeManagement_Remarks,SowJdCrId,uniqueidentifier
SOWJD_ChangeManagement_Remarks,SoWCrStatusId,int
SOWJD_ChangeManagement_Remarks,Remarks,nvarchar
SOWJD_ChangeManagement_Remarks,CreatedBy,nvarchar
SOWJD_ChangeManagement_Remarks,CreatedOn,datetime
SOWJD_Extn,SOWJD_ID,uniqueidentifier
SOWJD_Extn,BuSpocNTID,varchar
SOWJD_Extn,SecSpoc,varchar
SOWJD_Extn,PMOSecretarySpoc,varchar
SOWJD_Master_BudgetCodeDetails,Id,uniqueidentifier
SOWJD_Master_BudgetCodeDetails,BudgetCode,nvarchar
SOWJD_Master_BudgetCodeDetails,CreatedOn,datetimeoffset
SOWJD_Master_BudgetCodeDetails,CreatedBy,nvarchar
SOWJD_Master_BudgetCodeDetails,ModifiedOn,datetimeoffset
SOWJD_Master_BudgetCodeDetails,ModifiedBy,nvarchar
SOWJD_Master_BudgetCodeDetails,IsDeleted,bit
SOWJD_Master_BudgetCodeDetails,Version,timestamp
SOWJD_Master_BudgetCodeDetails,CompanyId,uniqueidentifier
SOWJD_Master_C2PAgreement,Id,int
SOWJD_Master_C2PAgreement,C2PAgreement,nvarchar
SOWJD_Master_C2PDocumentPrepared,Id,int
SOWJD_Master_C2PDocumentPrepared,C2PDocumentPrepared,nvarchar
SOWJD_Master_CustomerApprovalAvailable,Id,int
SOWJD_Master_CustomerApprovalAvailable,CustomerApprovalAvailable,nvarchar
SOWJD_Master_DelegateObjectTypes,Id,smallint
SOWJD_Master_DelegateObjectTypes,DelegationObject,nvarchar
SOWJD_Master_DelegateObjectTypes,CreatedOn,datetimeoffset
SOWJD_Master_DelegateObjectTypes,CreatedBy,nvarchar
SOWJD_Master_DelegateObjectTypes,ModifiedOn,datetimeoffset
SOWJD_Master_DelegateObjectTypes,ModifiedBy,nvarchar
SOWJD_Master_DelegateObjectTypes,IsDeleted,bit
SOWJD_Master_DelegateObjectTypes,Version,timestamp
SOWJD_Master_Holiday,HolidayID,int
SOWJD_Master_Holiday,CompanyID,int
SOWJD_Master_Holiday,HolidayName,varchar
SOWJD_Master_Holiday,HolidayDate,date
SOWJD_Master_InternalResourceCheckDone,Id,int
SOWJD_Master_InternalResourceCheckDone,InternalResourceCheckDone,nvarchar
SOWJD_Master_InternalResourceCheckDoneDetails,Id,int
SOWJD_Master_InternalResourceCheckDoneDetails,InternalResourceCheckDone,nvarchar
SOWJD_Master_OutSourcingTypeDetails,Id,uniqueidentifier
SOWJD_Master_OutSourcingTypeDetails,OutSourcingType,nvarchar
SOWJD_Master_OutSourcingTypeDetails,CreatedOn,datetimeoffset
SOWJD_Master_OutSourcingTypeDetails,CreatedBy,nvarchar
SOWJD_Master_OutSourcingTypeDetails,ModifiedOn,datetimeoffset
SOWJD_Master_OutSourcingTypeDetails,ModifiedBy,nvarchar
SOWJD_Master_OutSourcingTypeDetails,IsDeleted,bit
SOWJD_Master_OutSourcingTypeDetails,Version,timestamp
SOWJD_Master_OutSourcingTypeDetails,OutSourcingCode,varchar
SOWJD_Master_OutSourcingTypeDetails,Order,int
SOWJD_Master_ProjectGDPRRelevant,Id,int
SOWJD_Master_ProjectGDPRRelevant,IsTheProjectGDPRRelevant,nvarchar
SOWJD_Master_RepeatOutsourcing,Id,int
SOWJD_Master_RepeatOutsourcing,IsThisIsARepeatOutsourcing,nvarchar
SOWJD_Master_ResourceAugmentationOfC2P,Id,int
SOWJD_Master_ResourceAugmentationOfC2P,ResourceAugmentationOfC2P,nvarchar
SOWJD_Master_ResourceLocation,Id,uniqueidentifier
SOWJD_Master_ResourceLocation,ResourceLocation,nvarchar
SOWJD_Master_RFQ_Status,Id,int
SOWJD_Master_RFQ_Status,SowJdRfqStatus,nvarchar
SOWJD_Master_RFQ_TechnicalEvolutionStatus,Id,smallint
SOWJD_Master_RFQ_TechnicalEvolutionStatus,TechnicalEvolutionStatus,nvarchar
SOWJD_Master_RfqCommentsType,Id,int
SOWJD_Master_RfqCommentsType,Description,varchar
SOWJD_Master_SelectedChangeTypeId,Id,int
SOWJD_Master_SelectedChangeTypeId,Name,nvarchar
SOWJD_Master_SelectedChangeTypeId,CreatedOn,datetimeoffset
SOWJD_Master_SelectedChangeTypeId,CreatedBy,nvarchar
SOWJD_Master_SelectedChangeTypeId,ModifiedOn,datetimeoffset
SOWJD_Master_SelectedChangeTypeId,ModifiedBy,nvarchar
SOWJD_Master_SelectedChangeTypeId,IsDeleted,bit
SOWJD_Master_SelectedChangeTypeId,Version,timestamp
SOWJD_Master_SoWJDCM_Status,Id,int
SOWJD_Master_SoWJDCM_Status,SowJdCrStatus,nvarchar
SOWJD_Master_SoWJDCM_Status,Remark,nvarchar
SOWJD_Master_SoWJDCM_Status,CreatedOn,datetimeoffset
SOWJD_Master_SoWJDCM_Status,CreatedBy,nvarchar
SOWJD_Master_SoWJDCM_Status,ModifiedOn,datetimeoffset
SOWJD_Master_SoWJDCM_Status,ModifiedBy,nvarchar
SOWJD_Master_SoWJDCM_Status,IsDeleted,bit
SOWJD_Master_SoWJDCM_Status,Version,timestamp
SOWJD_Master_SowjdTypeDetails,Id,uniqueidentifier
SOWJD_Master_SowjdTypeDetails,SowJdType,nvarchar
SOWJD_Master_SowjdTypeDetails,CreatedOn,datetimeoffset
SOWJD_Master_SowjdTypeDetails,CreatedBy,nvarchar
SOWJD_Master_SowjdTypeDetails,ModifiedOn,datetimeoffset
SOWJD_Master_SowjdTypeDetails,ModifiedBy,nvarchar
SOWJD_Master_SowjdTypeDetails,IsDeleted,bit
SOWJD_Master_SowjdTypeDetails,Version,timestamp
SOWJD_Master_SowjdTypeDetails,SowjdTypeCode,varchar
SOWJD_Master_SRN_Status,ID,int
SOWJD_Master_SRN_Status,StatusName,varchar
SOWJD_Master_SRN_Type,TypeId,int
SOWJD_Master_SRN_Type,Type,varchar
SOWJD_Master_StandardGPAClarified,Id,int
SOWJD_Master_StandardGPAClarified,IsTheStandardGPAClarified,nvarchar
SOWJD_Master_Status,Id,int
SOWJD_Master_Status,SowJdStatus,nvarchar
SOWJD_Master_Status,CreatedOn,datetimeoffset
SOWJD_Master_Status,CreatedBy,nvarchar
SOWJD_Master_Status,ModifiedOn,datetimeoffset
SOWJD_Master_Status,ModifiedBy,nvarchar
SOWJD_Master_Status,IsDeleted,bit
SOWJD_Master_Status,Version,timestamp
SOWJD_Master_TP_Status,Id,int
SOWJD_Master_TP_Status,TechnicalProposalStatus,nvarchar
SOWJD_RFQ_Comments,Id,uniqueidentifier
SOWJD_RFQ_Comments,RfqId,uniqueidentifier
SOWJD_RFQ_Comments,Comments,varchar
SOWJD_RFQ_Comments,CreateDOn,datetime
SOWJD_RFQ_Comments,createdBy,varchar
SOWJD_RFQ_Comments,CommentsType,int
SOWJD_RFQ_Details,Id,uniqueidentifier
SOWJD_RFQ_Details,SowJdId,uniqueidentifier
SOWJD_RFQ_Details,VendorId,uniqueidentifier
SOWJD_RFQ_Details,EndDate,date
SOWJD_RFQ_Details,CreatedDate,datetime
SOWJD_RFQ_Details,SowJdRfqNumber,nvarchar
SOWJD_RFQ_Details,CreatedBy,nvarchar
SOWJD_RFQ_Details,WithDrawRemarks,varchar
SOWJD_RFQ_Details,Remarks,varchar
SOWJD_RFQ_Details,Status,smallint
SOWJD_RFQ_Details,secspocRemarks,varchar
SOWJD_RFQ_Details,startdate,datetime
SOWJD_RFQ_Details,ModifiedOn,datetime
SOWJD_RFQ_Details,ModifiedBy,nvarchar
SOWJD_RFQ_Details,createdOn,datetimeoffset
SOWJD_RFQ_Details,creator,varchar
SOWJD_RFQ_Details,RecordOwner,varchar
SOWJD_RFQ_Details,IsDeleted,bit
SOWJD_RFQ_Details_Extn,RFQ_ID,uniqueidentifier
SOWJD_RFQ_Details_Extn,BuSpocNTID,varchar
SOWJD_RFQ_Details_Extn,PMOSecretarySpoc,varchar
SOWJD_RFQ_TechnicalEvolution,Id,uniqueidentifier
SOWJD_RFQ_TechnicalEvolution,SowJdId,uniqueidentifier
SOWJD_RFQ_TechnicalEvolution,VendorId,uniqueidentifier
SOWJD_RFQ_TechnicalEvolution,RFQId,uniqueidentifier
SOWJD_RFQ_TechnicalEvolution,CreatedOn,datetimeoffset
SOWJD_RFQ_TechnicalEvolution,CreatedBy,nvarchar
SOWJD_RFQ_TechnicalEvolution,ModifiedOn,datetimeoffset
SOWJD_RFQ_TechnicalEvolution,ModifiedBy,nvarchar
SOWJD_RFQ_TechnicalEvolution,IsDeleted,bit
SOWJD_RFQ_TechnicalEvolution,Version,timestamp
SOWJD_RFQ_TechnicalEvolution,Status,smallint
SOWJD_RFQ_TechnicalEvolution,NtID,nvarchar
SOWJD_RFQ_TechnicalEvolution,InitiateTechnicalProposal,bit
SOWJD_RFQ_TechnicalEvolutionDetails,Id,uniqueidentifier
SOWJD_RFQ_TechnicalEvolutionDetails,TEVQuestionId,int
SOWJD_RFQ_TechnicalEvolutionDetails,Rating,int
SOWJD_RFQ_TechnicalEvolutionDetails,CreatedOn,datetimeoffset
SOWJD_RFQ_TechnicalEvolutionDetails,CreatedBy,nvarchar
SOWJD_RFQ_TechnicalEvolutionDetails,ModifiedOn,datetimeoffset
SOWJD_RFQ_TechnicalEvolutionDetails,ModifiedBy,nvarchar
SOWJD_RFQ_TechnicalEvolutionDetails,IsDeleted,bit
SOWJD_RFQ_TechnicalEvolutionDetails,Version,timestamp
SOWJD_RFQ_TechnicalEvolutionDetails,Remarks,nvarchar
SOWJD_RFQ_TechnicalEvolutionDetails,technicalEvolutionID,uniqueidentifier
SOWJD_RFQ_TechnicalEvolutionQuestions,Id,int
SOWJD_RFQ_TechnicalEvolutionQuestions,Question,nvarchar
SOWJD_RFQ_WorkPackageDetails,Id,uniqueidentifier
SOWJD_RFQ_WorkPackageDetails,RfqId,uniqueidentifier
SOWJD_RFQ_WorkPackageDetails,ProjectName,nvarchar
SOWJD_RFQ_WorkPackageDetails,ActivityType,nvarchar
SOWJD_RFQ_WorkPackageDetails,SkillSetId,uniqueidentifier
SOWJD_RFQ_WorkPackageDetails,GradeId,uniqueidentifier
SOWJD_RFQ_WorkPackageDetails,NoofActivityPlanned,int
SOWJD_RFQ_WorkPackageDetails,EstimationActivity,decimal
SOWJD_RFQ_WorkPackageDetails,UnitPrice,decimal
SOWJD_RFQ_WorkPackageDetails,UnitOfMeasurement,nvarchar
SOWJD_RFQ_WorkPackageDetails,CreatedOn,datetimeoffset
SOWJD_RFQ_WorkPackageDetails,CreatedBy,nvarchar
SOWJD_RFQ_WorkPackageDetails,ModifiedOn,datetimeoffset
SOWJD_RFQ_WorkPackageDetails,ModifiedBy,nvarchar
SOWJD_RFQ_WorkPackageDetails,IsDeleted,bit
SOWJD_RFQ_WorkPackageDetails,Version,timestamp
SOWJD_SIGNOFF_LOCATION,Id,uniqueidentifier
SOWJD_SIGNOFF_LOCATION,SOWJD_Id,uniqueidentifier
SOWJD_SIGNOFF_LOCATION,SIGNOFF_ID,uniqueidentifier
SOWJD_SIGNOFF_LOCATION,OldPlant,uniqueidentifier
SOWJD_SIGNOFF_LOCATION,NewPlant,uniqueidentifier
SOWJD_SIGNOFF_LOCATION,Remark,nvarchar
SOWJD_SIGNOFF_LOCATION,CreatedOn,datetimeoffset
SOWJD_SIGNOFF_LOCATION,CreatedBy,nvarchar
SOWJD_SIGNOFF_LOCATION,ModifiedOn,datetimeoffset
SOWJD_SIGNOFF_LOCATION,ModifiedBy,nvarchar
SOWJD_SIGNOFF_LOCATION,IsDeleted,bit
SOWJD_SOWJD_ApprovalDetails,Id,uniqueidentifier
SOWJD_SOWJD_ApprovalDetails,SowJdId,uniqueidentifier
SOWJD_SOWJD_ApprovalDetails,ApprovedBy,nvarchar
SOWJD_SOWJD_ApprovalDetails,ApprovedOn,datetime
SOWJD_SOWJD_ApprovalDetails,remarks,varchar
SOWJD_SOWJD_ApprovalDetails,ApprovalStatusId,smallint
SOWJD_SOWJD_Delegation,Id,uniqueidentifier
SOWJD_SOWJD_Delegation,DelegateObjectId,uniqueidentifier
SOWJD_SOWJD_Delegation,DelegateObjectType,int
SOWJD_SOWJD_Delegation,DelegatedTo,nvarchar
SOWJD_SOWJD_Delegation,DelegatedBy,nvarchar
SOWJD_SOWJD_Delegation,Remarks,nvarchar
SOWJD_SOWJD_Delegation,CreatedOn,datetime2
SOWJD_SOWJD_Delegation,UpdatedBy,nvarchar
SOWJD_SOWJD_Delegation,UpdatedOn,datetime2
SOWJD_SOWJD_Delegation,IsDeleted,bit
SOWJD_SOWJD_Delegation,delegationLevel,int
SOWJD_SOWJD_Templates,templateId,int
SOWJD_SOWJD_Templates,DocumentName,varchar
SOWJD_SOWJD_Templates,DocumentUrl,varchar
SOWJD_SOWJD_Templates,Module,varchar
SOWJD_SowjdDocuments,Id,uniqueidentifier
SOWJD_SowjdDocuments,SowJdId,uniqueidentifier
SOWJD_SowjdDocuments,DocumentName,nvarchar
SOWJD_SowjdDocuments,DocumentUrl,nvarchar
SOWJD_SowjdDocuments,CreatedOn,datetimeoffset
SOWJD_SowjdDocuments,CreatedBy,nvarchar
SOWJD_SowjdDocuments,ModifiedOn,datetimeoffset
SOWJD_SowjdDocuments,ModifiedBy,nvarchar
SOWJD_SowjdDocuments,IsDeleted,bit
SOWJD_SowjdDocuments,Version,timestamp
SOWJD_SowjdRemarks,SowJdId,uniqueidentifier
SOWJD_SowjdRemarks,StatusId,int
SOWJD_SowjdRemarks,Remarks,varchar
SOWJD_SowjdRemarks,CreatedBy,nvarchar
SOWJD_SowjdRemarks,CreatedOn,datetime
SOWJD_SowjdRemarks,Id,uniqueidentifier
SOWJD_SowjdSignOffDetails,Id,uniqueidentifier
SOWJD_SowjdSignOffDetails,SowJdId,uniqueidentifier
SOWJD_SowjdSignOffDetails,ApprovedBy,varchar
SOWJD_SowjdSignOffDetails,ApprovedOn,datetime
SOWJD_SowjdSignOffDetails,remarks,varchar
SOWJD_SowjdSignOffDetails,RfqId,uniqueidentifier
SOWJD_SowjdSignOffDetails,ApprovalStatusId,smallint
SOWJD_SowjdSignOffDetails,ActionOn,datetime
SOWJD_SowjdSkillSet,Id,uniqueidentifier
SOWJD_SowjdSkillSet,SowJdId,uniqueidentifier
SOWJD_SowjdSkillSet,SkillsetId,uniqueidentifier
SOWJD_SowjdSkillSet,Quantity,bigint
SOWJD_SowjdSkillSet,Duration,bigint
SOWJD_SowjdSkillSet,CreatedOn,datetimeoffset
SOWJD_SowjdSkillSet,CreatedBy,nvarchar
SOWJD_SowjdSkillSet,ModifiedOn,datetimeoffset
SOWJD_SowjdSkillSet,ModifiedBy,nvarchar
SOWJD_SowjdSkillSet,IsDeleted,bit
SOWJD_SowjdSkillSet,Version,timestamp
SOWJD_SowjdSkillSet,GradeId,uniqueidentifier
SOWJD_SowjdSkillSet,ResourceOnboardingDate,varchar
SOWJD_SowjdSkillSet,UOM,nvarchar
SOWJD_SowjdSkillSet,PMO,decimal
SOWJD_SowjdVendors,Id,uniqueidentifier
SOWJD_SowjdVendors,SowJdId,uniqueidentifier
SOWJD_SowjdVendors,VendorId,uniqueidentifier
SOWJD_SowjdVendors,Suggestion,varchar
SOWJD_SowjdVendors,CreatedOn,datetimeoffset
SOWJD_SowjdVendors,CreatedBy,nvarchar
SOWJD_SowjdVendors,ModifiedOn,datetimeoffset
SOWJD_SowjdVendors,ModifiedBy,nvarchar
SOWJD_SowjdVendors,IsDeleted,bit
SOWJD_SowjdVendors,Version,timestamp
SOWJD_SowjdVendors,isDHApproved,bit
SOWJD_SowjdVendors,isSecSpocApproved,bit
SOWJD_SowjdVendors,IsManualFloat,bit
SOWJD_SowjdVendors,Remarks,varchar
