Domain Name,Sub Domain Name,Table/View Name,Column Name,Data Type
Vendor Management,,vw_NativeReport_SRN_WP,TpRecordOwner,varchar
Vendor Management,,vw_NativeReport_SRN_WP,ApprovalSecSpoc,varchar
Vendor Management,,vw_NativeReport_SRN_WP,LastUpdatedBy,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,LastUpdatedOn,date
Vendor Management,,vw_NativeReport_SRN_WP,PeriodStart,datetime
Vendor Management,,vw_NativeReport_SRN_WP,SoWCreatedBy,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,MasterSectionSpocNtid,varchar
Vendor Management,,vw_NativeReport_SRN_WP,MasterDepartmentSpocNtid,varchar
Vendor Management,,vw_NativeReport_SRN_WP,CompanyId,uniqueidentifier
Vendor Management,,vw_NativeReport_SRN_WP,CompanyCode,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,NoActivitiesYTD,decimal
Vendor Management,,vw_OrgData,GroupId,int
Vendor Management,,vw_OrgData,GroupCode,int
Vendor Management,,vw_OrgData,GroupName,nvarchar
Vendor Management,,vw_OrgData,GroupMgrEno,int
Vendor Management,,vw_OrgData,GroupMgrName,nvarchar
Vendor Management,,vw_OrgData,GroupMgrEmail,nvarchar
Vendor Management,,vw_OrgData,DepartmentId,bigint
Vendor Management,,vw_OrgData,DepartmentCode,bigint
Vendor Management,,vw_OrgData,DepartmentName,nvarchar
Vendor Management,,vw_OrgData,DepartmentHeadEno,int
Vendor Management,,vw_OrgData,DepartmentHeadName,nvarchar
Vendor Management,,vw_OrgData,DepartmentHeadEmail,nvarchar
Vendor Management,,vw_OrgData,SectionCode,int
Vendor Management,,vw_OrgData,SectionName,nvarchar
Vendor Management,,vw_OrgData,SectionHeadEno,int
Vendor Management,,vw_OrgData,SectionHeadName,nvarchar
Vendor Management,,vw_OrgData,SectionHeadEmail,nvarchar
Vendor Management,,vw_OrgData,BuId,int
Vendor Management,,vw_OrgData,BUCode,int
Vendor Management,,vw_OrgData,BUName,nvarchar
Vendor Management,,vw_OrgData,BUHeadEno,int
Vendor Management,,vw_OrgData,BUHeadName,nvarchar
Vendor Management,,vw_OrgData,BUHeadEmail,nvarchar
Vendor Management,,vw_OrgData,SectionId,int
Vendor Management,,vw_OrgData,CompanyCode,nvarchar
Vendor Management,,vw_OrgData,Id,uniqueidentifier
Vendor Management,,vw_OrgData,ActiveStatus,varchar
Vendor Management,,vw_OrgData,IsActive,bit
Vendor Management,,vw_OrgData,CreatedOn,datetimeoffset
Vendor Management,,vw_OrgData,CreatedBy,nvarchar
Vendor Management,,vw_OrgData,ModifiedOn,datetimeoffset
Vendor Management,,vw_OrgData,ModifiedBy,nvarchar
Vendor Management,,vw_OrgData,CompanyId,uniqueidentifier
Vendor Management,,vw_planningpurchaseorders,Id,uniqueidentifier
Vendor Management,,vw_planningpurchaseorders,ponumber,nvarchar
Vendor Management,,vw_planningpurchaseorders,organizationunitid,int
Vendor Management,,vw_planningpurchaseorders,cfcycleyear,int
Vendor Management,,vw_planningpurchaseorders,VendorId,uniqueidentifier
Vendor Management,,vw_planningpurchaseorders,VendorName,nvarchar
Vendor Management,,vw_planningpurchaseorders,VendorSAPID,nvarchar
Vendor Management,,vw_planningpurchaseorders,LocationId,uniqueidentifier
Vendor Management,,vw_planningpurchaseorders,Location,nvarchar
Vendor Management,,vw_planningpurchaseorders,poLocationName,nvarchar
Vendor Management,,vw_planningpurchaseorders,poLocationNameId,uniqueidentifier
Vendor Management,,vw_planningpurchaseorders,CreatedOn,datetimeoffset
Vendor Management,,vw_planningpurchaseorders,ModifiedOn,datetimeoffset
Vendor Management,,vw_planningpurchaseorders,DeliveryDate,datetime
Vendor Management,,vw_planningpurchaseorders,ValidityStart,datetime2
Vendor Management,,vw_planningpurchaseorders,ValidityEnd,datetime2
Vendor Management,,vw_planningpurchaseorders,FundCenterId,uniqueidentifier
Vendor Management,,vw_planningpurchaseorders,FundCenterName,nvarchar
Vendor Management,,vw_planningpurchaseorders,CostCenterId,uniqueidentifier
Vendor Management,,vw_planningpurchaseorders,CostCenterName,nvarchar
Vendor Management,,vw_planningpurchaseorders,Fund,nvarchar
Vendor Management,,vw_planningpurchaseorders,BudgetCode,nvarchar
Vendor Management,,vw_planningpurchaseorders,OrderCurrency,nvarchar
Vendor Management,,vw_planningpurchaseorders,POValue,decimal
Vendor Management,,vw_planningpurchaseorders,IsDeleted,bit
Vendor Management,,vw_planningpurchaseorders,CompanyId,uniqueidentifier
Vendor Management,,vw_planningpurchaseorders,CompanyName,nvarchar
Vendor Management,,vw_PlanningResourcesDepartmentLoad,SkillsetId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesDepartmentLoad,Skillset,nvarchar
Vendor Management,,vw_PlanningResourcesDepartmentLoad,GradeId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesDepartmentLoad,Grade,nvarchar
Vendor Management,,vw_PlanningResourcesDepartmentLoad,LocationModeId,int
Vendor Management,,vw_PlanningResourcesDepartmentLoad,LocationMode,nvarchar
Vendor Management,,vw_PlanningResourcesDepartmentLoad,Vendor,nvarchar
Vendor Management,,vw_PlanningResourcesDepartmentLoad,CompanyId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesDepartmentLoad,VendorId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesDepartmentLoad,GBId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesDepartmentLoad,GB,nvarchar
Vendor Management,,vw_PlanningResourcesDepartmentLoad,VKMPrice,int
Vendor Management,,vw_PlanningResourcesDepartmentLoad,SkillsetType,varchar
Vendor Management,,vw_PlanningResourcesDepartmentLoad,RateCardPrice,decimal
Vendor Management,,vw_PlanningResourcesDepartmentLoad,NonRateCardPrice,decimal
Vendor Management,,vw_PlanningResourcesDepartmentLoad,Price,decimal
Vendor Management,,vw_PlanningResourcesDepartmentLoad,EndingNumber,int
Vendor Management,,vw_PlanningResourcesDepartmentLoad,TotalEquivalentCapacity,int
Vendor Management,,vw_PlanningResourcesDepartmentLoad,TotalProjectedPO,decimal
Vendor Management,,vw_PlanningResourcesDepartmentLoad,TotalProjectedRevenue,int
Vendor Management,,vw_PlanningResourcesDepartmentLoad,IsImported,int
Vendor Management,,vw_PlanningResourcesDepartmentLoad,CreatedBy,varchar
Vendor Management,,vw_PlanningResourcesDepartmentLoad,DepartmentId,bigint
Vendor Management,,vw_PlanningResourcesDepartmentLoad,LocationId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesDepartmentLoad,Location,nvarchar
Vendor Management,,vw_PlanningResourcesSectionLoad,SkillsetId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesSectionLoad,Skillset,nvarchar
Vendor Management,,vw_PlanningResourcesSectionLoad,GradeId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesSectionLoad,Grade,nvarchar
Vendor Management,,vw_PlanningResourcesSectionLoad,LocationModeId,int
Vendor Management,,vw_PlanningResourcesSectionLoad,LocationMode,nvarchar
Vendor Management,,vw_PlanningResourcesSectionLoad,Vendor,nvarchar
Vendor Management,,vw_PlanningResourcesSectionLoad,VendorId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesSectionLoad,CompanyId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesSectionLoad,GBId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesSectionLoad,GB,nvarchar
Vendor Management,,vw_PlanningResourcesSectionLoad,VKMPrice,int
Vendor Management,,vw_PlanningResourcesSectionLoad,SkillsetType,varchar
Vendor Management,,vw_PlanningResourcesSectionLoad,RateCardPrice,decimal
Vendor Management,,vw_PlanningResourcesSectionLoad,NonRateCardPrice,decimal
Vendor Management,,vw_PlanningResourcesSectionLoad,Price,decimal
Vendor Management,,vw_PlanningResourcesSectionLoad,EndingNumber,int
Vendor Management,,vw_PlanningResourcesSectionLoad,TotalEquivalentCapacity,int
Vendor Management,,vw_PlanningResourcesSectionLoad,TotalProjectedPO,decimal
Vendor Management,,vw_PlanningResourcesSectionLoad,TotalProjectedRevenue,int
Vendor Management,,vw_PlanningResourcesSectionLoad,IsImported,int
Vendor Management,,vw_PlanningResourcesSectionLoad,CreatedBy,varchar
Vendor Management,,vw_PlanningResourcesSectionLoad,SectionId,bigint
Vendor Management,,vw_PlanningResourcesSectionLoad,LocationId,uniqueidentifier
Vendor Management,,vw_PlanningResourcesSectionLoad,Location,nvarchar
Vendor Management,,vw_ProjectXCompetencyActive,SkillsetId,uniqueidentifier
Vendor Management,,vw_ProjectXCompetencyActive,GradeId,uniqueidentifier
Vendor Management,,vw_ProjectXCompetencyActive,LocationModeId,int
Vendor Management,,vw_ProjectXCompetencyActive,EmployeeNumber,bigint
Vendor Management,,vw_ProjectXCompetencyActive,gbId,uniqueidentifier
Vendor Management,,vw_ProjectXCompetencyActive,PlantId,uniqueidentifier
Vendor Management,,vw_Redlake_SRN_Details,BILLING_MONTH,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,FROM_DATE,datetime
Vendor Management,,vw_Redlake_SRN_Details,TO_DATE,datetime
Vendor Management,,vw_Redlake_SRN_Details,PO_TYPE,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,SECTION_SPOC_NTID,varchar
Vendor Management,,vw_Redlake_SRN_Details,SECTION_SPOC_FIRSTNAME,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,SECTION_SPOC_LASTNAME,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,SECTION_SPOC_FULLNAME,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,SECTION_SPOC_EMAIL,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,FIRST_LEVEL_APPROVER_FIRSTNAME,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,FIRST_LEVEL_APPROVER_LASTNAME,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,FIRST_LEVEL_APPROVER_FULLNAME,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,FIRST_LEVEL_APPROVER_EMAIL,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,ApprovalSecSpoc,varchar
Vendor Management,,vw_Redlake_SRN_Details,SKILLSET,varchar
Vendor Management,,vw_Redlake_SRN_Details,SOW_JD_ID,varchar
Vendor Management,,vw_Redlake_SRN_Details,EMPLOYEE_NUMBER,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,EMPLOYEE_NAME_TITLE,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,EMPLOYEE_NAME_FirstName,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,EMPLOYEE_NAME_LastName,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,GRADE,varchar
Vendor Management,,vw_Redlake_SRN_Details,RESOURCE_COST,decimal
Vendor Management,,vw_Redlake_SRN_Details,SRN_NUMBER,varchar
Vendor Management,,vw_Redlake_SRN_Details,INVOICE_NUMBER,varchar
Vendor Management,,vw_Redlake_SRN_Details,EFFORT_PMO,decimal
Vendor Management,,vw_Redlake_SRN_Details,EFFORT_HOURS,decimal
Vendor Management,,vw_Redlake_SRN_Details,PONumber,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,PRICE,decimal
Vendor Management,,vw_Redlake_SRN_Details,SRN_VALUE,decimal
Vendor Management,,vw_Redlake_SRN_Details,STATUS,varchar
Vendor Management,,vw_Redlake_SRN_Details,SRN_SUBMISSION_DATE,datetimeoffset
Vendor Management,,vw_Redlake_SRN_Details,VENDOR_Name,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,Outsourcing_Mode,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,Location_Mode,nvarchar
Vendor Management,,vw_Redlake_SRN_Details,CustomerType,varchar
Vendor Management,,vw_Redlake_SRN_Details,GroupObjectID,bigint
Vendor Management,,vw_Redlake_SRN_Details,CompanyCode,nvarchar
Vendor Management,,vw_ResourceCommercialActive,employeenumber,bigint
Vendor Management,,vw_ResourceCommercialActive,vendorid,uniqueidentifier
Vendor Management,,vw_ResourceFilters,Id,varchar
Vendor Management,,vw_ResourceFilters,Name,nvarchar
Vendor Management,,vw_ResourceFilters,Group,varchar
Vendor Management,,vw_ResourceOrgDataActive,SectionId,bigint
Vendor Management,,vw_ResourceOrgDataActive,EmployeeNumber,bigint
Vendor Management,,vw_ResourceOrgDataActive,BuId,bigint
Vendor Management,,vw_ResourceOrgDataActive,DepartmentId,bigint
Vendor Management,,vw_RM_AccessoriesSPOCDetails,PlantId,uniqueidentifier
Vendor Management,,vw_RM_AccessoriesSPOCDetails,Email,nvarchar
Vendor Management,,vw_RM_AccessoriesSPOCDetails,ValidityStart,datetime
Vendor Management,,vw_RM_AccessoriesSPOCDetails,ValidityEnd,datetime
Vendor Management,,vw_RM_AssetSPOCDetails,PlantId,uniqueidentifier
Vendor Management,,vw_RM_AssetSPOCDetails,Email,nvarchar
Vendor Management,,vw_RM_AssetSPOCDetails,ValidityStart,datetime
Vendor Management,,vw_RM_AssetSPOCDetails,ValidityEnd,datetime
Vendor Management,,vw_RM_BuSPOCDetails,BuId,bigint
Vendor Management,,vw_RM_BuSPOCDetails,SpocFullName,nvarchar
Vendor Management,,vw_RM_BuSPOCDetails,Ntid,varchar
Vendor Management,,vw_RM_BuSPOCDetails,SpocName,nvarchar
Vendor Management,,vw_RM_BuSPOCDetails,Email,nvarchar
Vendor Management,,vw_RM_BuSPOCDetails,ValidityStart,datetime
Vendor Management,,vw_RM_BuSPOCDetails,ValidityEnd,datetime
Vendor Management,,vw_RM_BuSPOCDetails,CompanyId,uniqueidentifier
Vendor Management,,vw_RM_DB_SOWJD,Id,uniqueidentifier
Vendor Management,,vw_RM_DB_SOWJD,SowJdNumber,varchar
Vendor Management,,vw_RM_DB_SOWJD,Group,varchar
Vendor Management,,vw_RM_DB_SOWJD,CreatedBy,nvarchar
Vendor Management,,vw_RM_DB_SOWJD,ModifiedBy,varchar
Vendor Management,,vw_RM_DB_SOWJD,CreatedOn,datetime
Vendor Management,,vw_RM_DB_SOWJD,ModifiedOn,datetime
Vendor Management,,vw_RM_DB_SOWJD,RecordOwner,varchar
Vendor Management,,vw_RM_DB_SOWJD,BUSpoc,nvarchar
Vendor Management,,vw_RM_DB_SOWJD,BuHot,nvarchar
Vendor Management,,vw_RM_DB_SOWJD,groupId,int
Vendor Management,,vw_RM_DB_SOWJD,DH,varchar
Vendor Management,,vw_RM_DB_SOWJD,SecSpoc,varchar
Vendor Management,,vw_RM_DB_SOWJD,CompanyId,uniqueidentifier
Vendor Management,,vw_RM_DB_SOWJD,BuSpocNTID,varchar
Vendor Management,,vw_RM_DB_SOWJD,PMOSecretarySpoc,varchar
Vendor Management,,vw_RM_DB_SOWJD,GroupName,nvarchar
Vendor Management,,vw_RM_DB_SOWJD,DepartmentName,nvarchar
Vendor Management,,vw_RM_DB_SOWJD,BUName,nvarchar
Vendor Management,,vw_RM_DB_SOWJD,BUHeadName,nvarchar
Vendor Management,,vw_RM_DB_SOWJD,CompanyCode,nvarchar
Vendor Management,,vw_RM_DB_SOWJD,ActiveStatus,varchar
Vendor Management,,vw_RM_DeboardingSPOCDetails,PlantId,uniqueidentifier
Vendor Management,,vw_RM_DeboardingSPOCDetails,Email,nvarchar
Vendor Management,,vw_RM_DeboardingSPOCDetails,ValidityStart,datetime
Vendor Management,,vw_RM_DeboardingSPOCDetails,ValidityEnd,datetime
Vendor Management,,vw_RM_EmployeeCardSPOCDetails,PlantId,uniqueidentifier
Vendor Management,,vw_RM_EmployeeCardSPOCDetails,Email,nvarchar
Vendor Management,,vw_RM_EmployeeCardSPOCDetails,ValidityStart,datetime
Vendor Management,,vw_RM_EmployeeCardSPOCDetails,ValidityEnd,datetime
Vendor Management,,vw_RM_MasterGBBusinessArea,CompanyCode,nvarchar
Vendor Management,,vw_RM_MasterGBBusinessArea,GBCode,nvarchar
Vendor Management,,vw_RM_MasterGBBusinessArea,GBDescription,nvarchar
Vendor Management,,vw_RM_MasterGBBusinessArea,Id,uniqueidentifier
Vendor Management,,vw_RM_MasterGBBusinessArea,CompanyId,uniqueidentifier
Vendor Management,,vw_RM_NTIDSPOCDetails,PlantId,uniqueidentifier
Vendor Management,,vw_RM_NTIDSPOCDetails,Email,nvarchar
Vendor Management,,vw_RM_NTIDSPOCDetails,ValidityStart,datetime
Vendor Management,,vw_RM_NTIDSPOCDetails,ValidityEnd,datetime
Vendor Management,,vw_RM_OrgDataDetails,GroupId,int
Vendor Management,,vw_RM_OrgDataDetails,DepartmentName,nvarchar
Vendor Management,,vw_RM_OrgDataDetails,SectionName,nvarchar
Vendor Management,,vw_RM_OrgDataDetails,GroupName,nvarchar
Vendor Management,,vw_RM_OrgDataDetails,BUName,nvarchar
Vendor Management,,vw_RM_SapIdmSPOCDetails,PlantId,uniqueidentifier
Vendor Management,,vw_RM_SapIdmSPOCDetails,Email,nvarchar
Vendor Management,,vw_RM_SapIdmSPOCDetails,ValidityStart,datetime
Vendor Management,,vw_RM_SapIdmSPOCDetails,ValidityEnd,datetime
Vendor Management,,vw_RM_SectionSPOCDetails,SectionId,bigint
Vendor Management,,vw_RM_SectionSPOCDetails,SpocFullName,nvarchar
Vendor Management,,vw_RM_SectionSPOCDetails,Ntid,varchar
Vendor Management,,vw_RM_SectionSPOCDetails,Email,nvarchar
Vendor Management,,vw_RM_SectionSPOCDetails,ValidityStart,datetime
Vendor Management,,vw_RM_SectionSPOCDetails,ValidityEnd,datetime
Vendor Management,,vw_RM_TransportSPOCDetails,PlantId,uniqueidentifier
Vendor Management,,vw_RM_TransportSPOCDetails,Email,nvarchar
Vendor Management,,vw_RM_TransportSPOCDetails,ValidityStart,datetime
Vendor Management,,vw_RM_TransportSPOCDetails,ValidityEnd,datetime
Vendor Management,,vw_Sections,SectionId,int
Vendor Management,,vw_Sections,SectionName,nvarchar
Vendor Management,,vw_SOWJD,Id,uniqueidentifier
Vendor Management,,vw_SOWJD,CompanyId,uniqueidentifier
Vendor Management,,vw_SOWJD,CurrentYear,int
Vendor Management,,vw_SOWJD,SowJdNumber,varchar
Vendor Management,,vw_SOWJD,SowJdTypeId,uniqueidentifier
Vendor Management,,vw_SOWJD,Description,varchar
Vendor Management,,vw_SOWJD,CustomerTypeId,uniqueidentifier
Vendor Management,,vw_SOWJD,CustomerName,varchar
Vendor Management,,vw_SOWJD,WbsId,uniqueidentifier
Vendor Management,,vw_SOWJD,InternalResourceCheckdone,smallint
Vendor Management,,vw_SOWJD,IsCustomerApprovalAvailable,smallint
Vendor Management,,vw_SOWJD,IsprojectGDPRRelevant,smallint
Vendor Management,,vw_SOWJD,IsStandardGPAIsSufficient,smallint
Vendor Management,,vw_SOWJD,C2PAgreement,smallint
Vendor Management,,vw_SOWJD,IsResourceAugmentationNeedExtensionOfC2P,smallint
Vendor Management,,vw_SOWJD,C2PDocumentPrepared,smallint
Vendor Management,,vw_SOWJD,OutSourcingTypeId,uniqueidentifier
Vendor Management,,vw_SOWJD,StartDate,datetime
Vendor Management,,vw_SOWJD,EndDate,datetime
Vendor Management,,vw_SOWJD,PlantId,uniqueidentifier
Vendor Management,,vw_SOWJD,BudgetCodeId,uniqueidentifier
Vendor Management,,vw_SOWJD,MaterialGroupId,uniqueidentifier
Vendor Management,,vw_SOWJD,FundId,uniqueidentifier
Vendor Management,,vw_SOWJD,FundCenterId,uniqueidentifier
Vendor Management,,vw_SOWJD,ProjectedPoValue,decimal
Vendor Management,,vw_SOWJD,Status,int
Vendor Management,,vw_SOWJD,CurrencyTypeId,uniqueidentifier
Vendor Management,,vw_SOWJD,Group,varchar
Vendor Management,,vw_SOWJD,Section,varchar
Vendor Management,,vw_SOWJD,Department,varchar
Vendor Management,,vw_SOWJD,CreatedBy,nvarchar
Vendor Management,,vw_SOWJD,ModifiedBy,varchar
Vendor Management,,vw_SOWJD,CreatedOn,datetime
Vendor Management,,vw_SOWJD,ModifiedOn,datetime
Vendor Management,,vw_SOWJD,Id_Identity,int
Vendor Management,,vw_SOWJD,remarks,varchar
Vendor Management,,vw_SOWJD,CostCenter,uniqueidentifier
Vendor Management,,vw_SOWJD,DMRemarks,varchar
Vendor Management,,vw_SOWJD,LocationModeId,int
Vendor Management,,vw_SOWJD,RecordOwner,varchar
Vendor Management,,vw_SOWJD,BUSpoc,nvarchar
Vendor Management,,vw_SOWJD,BuHot,nvarchar
Vendor Management,,vw_SOWJD,groupId,int
Vendor Management,,vw_SOWJD,SowjdReference,uniqueidentifier
Vendor Management,,vw_SOWJD,L1DeligationCount,int
Vendor Management,,vw_SOWJD,L2DeligationCount,int
Vendor Management,,vw_SOWJD,isRepeatOutsourcing,nvarchar
Vendor Management,,vw_SOWJD,DH,varchar
Vendor Management,,vw_SOWJD,actulSecSpoc,varchar
Vendor Management,,vw_SOWJD,SectionId,bigint
Vendor Management,,vw_SOWJD,SecSpocFullName,nvarchar
Vendor Management,,vw_SOWJD,BuSpocNTID,varchar
Vendor Management,,vw_SOWJD,BuId,bigint
Vendor Management,,vw_SOWJD,buSpocFullName,nvarchar
Vendor Management,,vw_SOWJD,SecSpoc,varchar
Vendor Management,,vw_SOWJD,secSpocEmpNumber,nvarchar
Vendor Management,,vw_SOWJD,DepartmentHeadNtid,varchar
Vendor Management,,vw_SOWJD,DepartmentHeadEmpNumber,bigint
Vendor Management,,vw_SOWJD,PMOSecretarySpoc,varchar
Vendor Management,,vw_SowJD_ChangeManagement_GetAll,Id,uniqueidentifier
Vendor Management,,vw_SowJD_ChangeManagement_GetAll,SoW_JD_ID,uniqueidentifier
Vendor Management,,vw_SowJD_ChangeManagement_GetAll,SoWJD_CR_Number,nvarchar
Vendor Management,,vw_SowJD_ChangeManagement_GetAll,SelectedChangeTypeId,int
Vendor Management,,vw_SowJD_ChangeManagement_GetAll,ChangeTypeName,nvarchar
Vendor Management,,vw_SowJD_ChangeManagement_GetAll,BillingMonthId,uniqueidentifier
Vendor Management,,vw_SowJD_ChangeManagement_GetAll,BillingMonth,nvarchar
Vendor Management,,vw_SowJD_ChangeManagement_GetAll,EffectiveDate,date
